sentitweet,themetweet,Date,Number,searchterm,Theme
0,2,2015-10-23,1,elxn42,Climate
1,0,2015-10-09,490,elxn42,Climate
1,0,2015-10-10,377,elxn42,Climate
1,0,2015-10-11,379,elxn42,Climate
1,0,2015-10-12,375,elxn42,Climate
1,0,2015-10-13,377,elxn42,Climate
1,0,2015-10-14,393,elxn42,Climate
1,0,2015-10-15,399,elxn42,Climate
1,0,2015-10-16,443,elxn42,Climate
1,0,2015-10-17,367,elxn42,Climate
1,0,2015-10-18,522,elxn42,Climate
1,0,2015-10-19,765,elxn42,Climate
1,0,2015-10-22,565,elxn42,Climate
1,0,2015-10-23,601,elxn42,Climate
1,0,2015-10-24,359,elxn42,Climate
1,0,2015-10-25,321,elxn42,Climate
1,0,2015-10-26,306,elxn42,Climate
1,0,2015-10-27,279,elxn42,Climate
1,0,2015-10-28,175,elxn42,Climate
1,0,2015-10-29,158,elxn42,Climate
1,0,2015-10-30,151,elxn42,Climate
1,0,2015-10-31,92,elxn42,Climate
1,1,2015-10-09,1,elxn42,Climate
1,1,2015-10-10,3,elxn42,Climate
1,1,2015-10-11,5,elxn42,Climate
1,1,2015-10-12,2,elxn42,Climate
1,1,2015-10-13,2,elxn42,Climate
1,1,2015-10-14,2,elxn42,Climate
1,1,2015-10-15,3,elxn42,Climate
1,1,2015-10-16,3,elxn42,Climate
1,1,2015-10-17,7,elxn42,Climate
1,1,2015-10-18,4,elxn42,Climate
1,1,2015-10-19,4,elxn42,Climate
1,1,2015-10-22,2,elxn42,Climate
1,1,2015-10-23,2,elxn42,Climate
1,1,2015-10-24,6,elxn42,Climate
1,1,2015-10-26,3,elxn42,Climate
1,1,2015-10-27,1,elxn42,Climate
1,1,2015-10-29,1,elxn42,Climate
1,1,2015-10-30,1,elxn42,Climate
1,2,2015-10-17,1,elxn42,Climate
2,0,2015-10-09,98,elxn42,Climate
2,0,2015-10-10,133,elxn42,Climate
2,0,2015-10-11,110,elxn42,Climate
2,0,2015-10-12,111,elxn42,Climate
2,0,2015-10-13,97,elxn42,Climate
2,0,2015-10-14,100,elxn42,Climate
2,0,2015-10-15,110,elxn42,Climate
2,0,2015-10-16,108,elxn42,Climate
2,0,2015-10-17,117,elxn42,Climate
2,0,2015-10-18,125,elxn42,Climate
2,0,2015-10-19,205,elxn42,Climate
2,0,2015-10-22,147,elxn42,Climate
2,0,2015-10-23,133,elxn42,Climate
2,0,2015-10-24,85,elxn42,Climate
2,0,2015-10-25,78,elxn42,Climate
2,0,2015-10-26,81,elxn42,Climate
2,0,2015-10-27,66,elxn42,Climate
2,0,2015-10-28,49,elxn42,Climate
2,0,2015-10-29,32,elxn42,Climate
2,0,2015-10-30,30,elxn42,Climate
2,0,2015-10-31,18,elxn42,Climate
2,1,2015-10-10,2,elxn42,Climate
2,1,2015-10-13,1,elxn42,Climate
2,1,2015-10-17,2,elxn42,Climate
2,1,2015-10-22,2,elxn42,Climate
2,1,2015-10-26,1,elxn42,Climate
2,1,2015-10-30,1,elxn42,Climate
2,2,2015-10-16,1,elxn42,Climate
3,0,2015-10-09,19,elxn42,Climate
3,0,2015-10-10,20,elxn42,Climate
3,0,2015-10-11,21,elxn42,Climate
3,0,2015-10-12,27,elxn42,Climate
3,0,2015-10-13,14,elxn42,Climate
3,0,2015-10-14,29,elxn42,Climate
3,0,2015-10-15,14,elxn42,Climate
3,0,2015-10-16,18,elxn42,Climate
3,0,2015-10-17,24,elxn42,Climate
3,0,2015-10-18,30,elxn42,Climate
3,0,2015-10-19,29,elxn42,Climate
3,0,2015-10-22,26,elxn42,Climate
3,0,2015-10-23,31,elxn42,Climate
3,0,2015-10-24,16,elxn42,Climate
3,0,2015-10-25,19,elxn42,Climate
3,0,2015-10-26,9,elxn42,Climate
3,0,2015-10-27,12,elxn42,Climate
3,0,2015-10-28,13,elxn42,Climate
3,0,2015-10-29,10,elxn42,Climate
3,0,2015-10-30,8,elxn42,Climate
3,0,2015-10-31,3,elxn42,Climate
3,1,2015-10-24,1,elxn42,Climate
4,0,2015-10-09,5,elxn42,Climate
4,0,2015-10-10,6,elxn42,Climate
4,0,2015-10-11,2,elxn42,Climate
4,0,2015-10-12,2,elxn42,Climate
4,0,2015-10-13,2,elxn42,Climate
4,0,2015-10-14,5,elxn42,Climate
4,0,2015-10-15,1,elxn42,Climate
4,0,2015-10-16,2,elxn42,Climate
4,0,2015-10-17,8,elxn42,Climate
4,0,2015-10-18,4,elxn42,Climate
4,0,2015-10-19,6,elxn42,Climate
4,0,2015-10-22,7,elxn42,Climate
4,0,2015-10-23,7,elxn42,Climate
4,0,2015-10-24,6,elxn42,Climate
4,0,2015-10-25,2,elxn42,Climate
4,0,2015-10-27,2,elxn42,Climate
4,0,2015-10-28,1,elxn42,Climate
4,0,2015-10-29,1,elxn42,Climate
4,1,2015-10-18,1,elxn42,Climate
5,0,2015-10-11,2,elxn42,Climate
5,0,2015-10-12,1,elxn42,Climate
5,0,2015-10-13,1,elxn42,Climate
5,0,2015-10-14,2,elxn42,Climate
5,0,2015-10-15,2,elxn42,Climate
5,0,2015-10-23,1,elxn42,Climate
5,0,2015-10-26,3,elxn42,Climate
5,0,2015-10-27,1,elxn42,Climate
6,0,2015-10-09,1,elxn42,Climate
6,0,2015-10-13,1,elxn42,Climate
6,0,2015-10-22,4,elxn42,Climate
6,0,2015-10-23,1,elxn42,Climate
6,0,2015-10-24,1,elxn42,Climate
-5,0,2015-09-29,1,GreenParty,Climate
-5,0,2015-10-19,1,GreenParty,Climate
-4,0,2015-10-10,1,GreenParty,Climate
-4,0,2015-10-11,1,GreenParty,Climate
-4,0,2015-10-17,1,GreenParty,Climate
-4,0,2015-10-19,2,GreenParty,Climate
-3,0,2015-09-28,6,GreenParty,Climate
-3,0,2015-09-29,6,GreenParty,Climate
-3,0,2015-09-30,1,GreenParty,Climate
-3,0,2015-10-01,5,GreenParty,Climate
-3,0,2015-10-02,6,GreenParty,Climate
-3,0,2015-10-04,1,GreenParty,Climate
-3,0,2015-10-05,3,GreenParty,Climate
-3,0,2015-10-06,3,GreenParty,Climate
-3,0,2015-10-09,3,GreenParty,Climate
-3,0,2015-10-10,8,GreenParty,Climate
-3,0,2015-10-11,5,GreenParty,Climate
-3,0,2015-10-14,3,GreenParty,Climate
-3,0,2015-10-15,10,GreenParty,Climate
-3,0,2015-10-16,8,GreenParty,Climate
-3,0,2015-10-17,1,GreenParty,Climate
-3,0,2015-10-19,7,GreenParty,Climate
-3,0,2015-10-23,3,GreenParty,Climate
-3,0,2015-10-25,5,GreenParty,Climate
-3,0,2015-10-27,2,GreenParty,Climate
-3,0,2015-10-29,3,GreenParty,Climate
-3,1,2015-10-29,1,GreenParty,Climate
-2,0,2015-09-28,40,GreenParty,Climate
-2,0,2015-09-29,41,GreenParty,Climate
-2,0,2015-09-30,31,GreenParty,Climate
-2,0,2015-10-01,22,GreenParty,Climate
-2,0,2015-10-02,19,GreenParty,Climate
-2,0,2015-10-03,26,GreenParty,Climate
-2,0,2015-10-04,18,GreenParty,Climate
-2,0,2015-10-05,19,GreenParty,Climate
-2,0,2015-10-06,19,GreenParty,Climate
-2,0,2015-10-09,31,GreenParty,Climate
-2,0,2015-10-10,51,GreenParty,Climate
-2,0,2015-10-11,58,GreenParty,Climate
-2,0,2015-10-14,28,GreenParty,Climate
-2,0,2015-10-15,27,GreenParty,Climate
-2,0,2015-10-16,20,GreenParty,Climate
-2,0,2015-10-17,19,GreenParty,Climate
-2,0,2015-10-19,34,GreenParty,Climate
-2,0,2015-10-21,1,GreenParty,Climate
-2,0,2015-10-23,13,GreenParty,Climate
-2,0,2015-10-25,9,GreenParty,Climate
-2,0,2015-10-27,13,GreenParty,Climate
-2,0,2015-10-29,30,GreenParty,Climate
-2,0,2015-10-31,16,GreenParty,Climate
-2,1,2015-09-28,1,GreenParty,Climate
-2,1,2015-10-04,1,GreenParty,Climate
-2,1,2015-10-10,1,GreenParty,Climate
-2,1,2015-10-15,2,GreenParty,Climate
-2,1,2015-10-25,1,GreenParty,Climate
-2,3,2015-10-06,1,GreenParty,Climate
-1,0,2015-09-28,138,GreenParty,Climate
-1,0,2015-09-29,142,GreenParty,Climate
-1,0,2015-09-30,150,GreenParty,Climate
-1,0,2015-10-01,152,GreenParty,Climate
-1,0,2015-10-02,120,GreenParty,Climate
-1,0,2015-10-03,189,GreenParty,Climate
-1,0,2015-10-04,116,GreenParty,Climate
-1,0,2015-10-05,123,GreenParty,Climate
-1,0,2015-10-06,82,GreenParty,Climate
-1,0,2015-10-09,135,GreenParty,Climate
-1,0,2015-10-10,108,GreenParty,Climate
-1,0,2015-10-11,216,GreenParty,Climate
-1,0,2015-10-14,198,GreenParty,Climate
-1,0,2015-10-15,129,GreenParty,Climate
-1,0,2015-10-16,139,GreenParty,Climate
-1,0,2015-10-17,133,GreenParty,Climate
-1,0,2015-10-19,230,GreenParty,Climate
-1,0,2015-10-21,8,GreenParty,Climate
-1,0,2015-10-23,106,GreenParty,Climate
-1,0,2015-10-25,86,GreenParty,Climate
-1,0,2015-10-27,64,GreenParty,Climate
-1,0,2015-10-29,95,GreenParty,Climate
-1,0,2015-10-31,108,GreenParty,Climate
-1,1,2015-09-28,2,GreenParty,Climate
-1,1,2015-09-29,7,GreenParty,Climate
-1,1,2015-09-30,1,GreenParty,Climate
-1,1,2015-10-01,2,GreenParty,Climate
-1,1,2015-10-02,5,GreenParty,Climate
-1,1,2015-10-03,5,GreenParty,Climate
-1,1,2015-10-04,1,GreenParty,Climate
-1,1,2015-10-05,4,GreenParty,Climate
-1,1,2015-10-06,4,GreenParty,Climate
-1,1,2015-10-09,3,GreenParty,Climate
-1,1,2015-10-10,4,GreenParty,Climate
-1,1,2015-10-11,2,GreenParty,Climate
-1,1,2015-10-14,1,GreenParty,Climate
-1,1,2015-10-15,6,GreenParty,Climate
-1,1,2015-10-16,4,GreenParty,Climate
-1,1,2015-10-17,6,GreenParty,Climate
-1,1,2015-10-19,4,GreenParty,Climate
-1,1,2015-10-25,4,GreenParty,Climate
-1,1,2015-10-27,3,GreenParty,Climate
-1,1,2015-10-31,3,GreenParty,Climate
-1,2,2015-10-14,1,GreenParty,Climate
0,0,2015-09-28,498,GreenParty,Climate
0,0,2015-09-29,600,GreenParty,Climate
0,0,2015-09-30,595,GreenParty,Climate
0,0,2015-10-01,604,GreenParty,Climate
0,0,2015-10-02,635,GreenParty,Climate
0,0,2015-10-03,536,GreenParty,Climate
0,0,2015-10-04,529,GreenParty,Climate
0,0,2015-10-05,504,GreenParty,Climate
0,0,2015-10-06,413,GreenParty,Climate
0,0,2015-10-09,590,GreenParty,Climate
0,0,2015-10-10,455,GreenParty,Climate
0,0,2015-10-11,435,GreenParty,Climate
0,0,2015-10-14,865,GreenParty,Climate
0,0,2015-10-15,632,GreenParty,Climate
0,0,2015-10-16,675,GreenParty,Climate
0,0,2015-10-17,643,GreenParty,Climate
0,0,2015-10-19,948,GreenParty,Climate
0,0,2015-10-21,52,GreenParty,Climate
0,0,2015-10-23,472,GreenParty,Climate
0,0,2015-10-25,311,GreenParty,Climate
0,0,2015-10-27,411,GreenParty,Climate
0,0,2015-10-29,430,GreenParty,Climate
0,0,2015-10-31,527,GreenParty,Climate
0,0,NA,1,GreenParty,Climate
0,1,2015-09-28,15,GreenParty,Climate
0,1,2015-09-29,5,GreenParty,Climate
0,1,2015-09-30,1,GreenParty,Climate
0,1,2015-10-01,21,GreenParty,Climate
0,1,2015-10-02,7,GreenParty,Climate
0,1,2015-10-03,4,GreenParty,Climate
0,1,2015-10-04,3,GreenParty,Climate
0,1,2015-10-05,1,GreenParty,Climate
0,1,2015-10-06,4,GreenParty,Climate
0,1,2015-10-09,12,GreenParty,Climate
0,1,2015-10-10,4,GreenParty,Climate
0,1,2015-10-11,5,GreenParty,Climate
0,1,2015-10-14,7,GreenParty,Climate
0,1,2015-10-15,7,GreenParty,Climate
0,1,2015-10-16,4,GreenParty,Climate
0,1,2015-10-17,6,GreenParty,Climate
0,1,2015-10-19,9,GreenParty,Climate
0,1,2015-10-23,3,GreenParty,Climate
0,1,2015-10-25,9,GreenParty,Climate
0,1,2015-10-27,4,GreenParty,Climate
0,1,2015-10-29,2,GreenParty,Climate
0,1,2015-10-31,3,GreenParty,Climate
0,2,2015-10-09,1,GreenParty,Climate
0,2,2015-10-25,2,GreenParty,Climate
0,2,2015-10-29,4,GreenParty,Climate
1,0,2015-09-28,236,GreenParty,Climate
1,0,2015-09-29,236,GreenParty,Climate
1,0,2015-09-30,251,GreenParty,Climate
1,0,2015-10-01,191,GreenParty,Climate
1,0,2015-10-02,249,GreenParty,Climate
1,0,2015-10-03,210,GreenParty,Climate
1,0,2015-10-04,162,GreenParty,Climate
1,0,2015-10-05,229,GreenParty,Climate
1,0,2015-10-06,177,GreenParty,Climate
1,0,2015-10-09,189,GreenParty,Climate
1,0,2015-10-10,259,GreenParty,Climate
1,0,2015-10-11,247,GreenParty,Climate
1,0,2015-10-14,310,GreenParty,Climate
1,0,2015-10-15,209,GreenParty,Climate
1,0,2015-10-16,275,GreenParty,Climate
1,0,2015-10-17,195,GreenParty,Climate
1,0,2015-10-19,408,GreenParty,Climate
1,0,2015-10-21,13,GreenParty,Climate
1,0,2015-10-23,168,GreenParty,Climate
1,0,2015-10-25,132,GreenParty,Climate
1,0,2015-10-27,137,GreenParty,Climate
1,0,2015-10-29,192,GreenParty,Climate
1,0,2015-10-31,148,GreenParty,Climate
1,1,2015-09-28,6,GreenParty,Climate
1,1,2015-09-29,5,GreenParty,Climate
1,1,2015-09-30,4,GreenParty,Climate
1,1,2015-10-01,7,GreenParty,Climate
1,1,2015-10-02,4,GreenParty,Climate
1,1,2015-10-04,1,GreenParty,Climate
1,1,2015-10-05,1,GreenParty,Climate
1,1,2015-10-06,2,GreenParty,Climate
1,1,2015-10-09,2,GreenParty,Climate
1,1,2015-10-10,7,GreenParty,Climate
1,1,2015-10-11,5,GreenParty,Climate
1,1,2015-10-14,2,GreenParty,Climate
1,1,2015-10-15,1,GreenParty,Climate
1,1,2015-10-16,1,GreenParty,Climate
1,1,2015-10-17,3,GreenParty,Climate
1,1,2015-10-19,1,GreenParty,Climate
1,1,2015-10-23,2,GreenParty,Climate
1,1,2015-10-25,2,GreenParty,Climate
1,1,2015-10-27,1,GreenParty,Climate
1,1,2015-10-29,4,GreenParty,Climate
1,1,2015-10-31,4,GreenParty,Climate
1,2,2015-10-01,1,GreenParty,Climate
2,0,2015-09-28,88,GreenParty,Climate
2,0,2015-09-29,53,GreenParty,Climate
2,0,2015-09-30,81,GreenParty,Climate
2,0,2015-10-01,67,GreenParty,Climate
2,0,2015-10-02,50,GreenParty,Climate
2,0,2015-10-03,41,GreenParty,Climate
2,0,2015-10-04,34,GreenParty,Climate
2,0,2015-10-05,49,GreenParty,Climate
2,0,2015-10-06,52,GreenParty,Climate
2,0,2015-10-09,93,GreenParty,Climate
2,0,2015-10-10,464,GreenParty,Climate
2,0,2015-10-11,46,GreenParty,Climate
2,0,2015-10-14,63,GreenParty,Climate
2,0,2015-10-15,110,GreenParty,Climate
2,0,2015-10-16,78,GreenParty,Climate
2,0,2015-10-17,61,GreenParty,Climate
2,0,2015-10-19,91,GreenParty,Climate
2,0,2015-10-21,2,GreenParty,Climate
2,0,2015-10-23,27,GreenParty,Climate
2,0,2015-10-25,35,GreenParty,Climate
2,0,2015-10-27,27,GreenParty,Climate
2,0,2015-10-29,42,GreenParty,Climate
2,0,2015-10-31,43,GreenParty,Climate
2,1,2015-09-28,1,GreenParty,Climate
2,1,2015-09-29,1,GreenParty,Climate
2,1,2015-10-03,1,GreenParty,Climate
2,1,2015-10-19,1,GreenParty,Climate
2,1,2015-10-27,1,GreenParty,Climate
3,0,2015-09-28,15,GreenParty,Climate
3,0,2015-09-29,7,GreenParty,Climate
3,0,2015-09-30,15,GreenParty,Climate
3,0,2015-10-01,12,GreenParty,Climate
3,0,2015-10-02,11,GreenParty,Climate
3,0,2015-10-03,9,GreenParty,Climate
3,0,2015-10-04,7,GreenParty,Climate
3,0,2015-10-05,25,GreenParty,Climate
3,0,2015-10-06,26,GreenParty,Climate
3,0,2015-10-09,12,GreenParty,Climate
3,0,2015-10-10,11,GreenParty,Climate
3,0,2015-10-11,10,GreenParty,Climate
3,0,2015-10-14,20,GreenParty,Climate
3,0,2015-10-15,14,GreenParty,Climate
3,0,2015-10-16,4,GreenParty,Climate
3,0,2015-10-17,3,GreenParty,Climate
3,0,2015-10-19,16,GreenParty,Climate
3,0,2015-10-23,8,GreenParty,Climate
3,0,2015-10-25,6,GreenParty,Climate
3,0,2015-10-27,6,GreenParty,Climate
3,0,2015-10-29,10,GreenParty,Climate
3,0,2015-10-31,7,GreenParty,Climate
3,1,2015-10-05,2,GreenParty,Climate
3,1,2015-10-10,1,GreenParty,Climate
3,1,2015-10-25,1,GreenParty,Climate
4,0,2015-09-28,2,GreenParty,Climate
4,0,2015-09-29,3,GreenParty,Climate
4,0,2015-10-01,1,GreenParty,Climate
4,0,2015-10-02,2,GreenParty,Climate
4,0,2015-10-03,2,GreenParty,Climate
4,0,2015-10-04,2,GreenParty,Climate
4,0,2015-10-05,1,GreenParty,Climate
4,0,2015-10-06,3,GreenParty,Climate
4,0,2015-10-09,2,GreenParty,Climate
4,0,2015-10-10,4,GreenParty,Climate
4,0,2015-10-14,2,GreenParty,Climate
4,0,2015-10-17,2,GreenParty,Climate
4,0,2015-10-19,3,GreenParty,Climate
4,0,2015-10-25,1,GreenParty,Climate
4,0,2015-10-31,4,GreenParty,Climate
5,0,2015-10-02,1,GreenParty,Climate
5,0,2015-10-09,1,GreenParty,Climate
5,0,2015-10-14,1,GreenParty,Climate
5,0,2015-10-16,1,GreenParty,Climate
5,0,2015-10-21,1,GreenParty,Climate
7,0,2015-10-14,1,GreenParty,Climate
7,0,2015-10-15,1,GreenParty,Climate
-10,0,2015-10-04,1,Harper,Climate
-9,0,2015-10-19,1,Harper,Climate
-8,0,2015-10-15,2,Harper,Climate
-7,0,2015-10-22,1,Harper,Climate
-6,0,2015-10-04,1,Harper,Climate
-6,0,2015-10-08,2,Harper,Climate
-6,0,2015-10-10,1,Harper,Climate
-6,0,2015-10-14,1,Harper,Climate
-6,0,2015-10-15,1,Harper,Climate
-6,0,2015-10-17,2,Harper,Climate
-6,0,2015-10-18,1,Harper,Climate
-6,0,2015-10-29,1,Harper,Climate
-6,0,2015-10-31,1,Harper,Climate
-5,0,2015-09-28,1,Harper,Climate
-5,0,2015-10-03,1,Harper,Climate
-5,0,2015-10-07,1,Harper,Climate
-5,0,2015-10-08,3,Harper,Climate
-5,0,2015-10-09,2,Harper,Climate
-5,0,2015-10-10,3,Harper,Climate
-5,0,2015-10-11,3,Harper,Climate
-5,0,2015-10-12,1,Harper,Climate
-5,0,2015-10-13,2,Harper,Climate
-5,0,2015-10-14,3,Harper,Climate
-5,0,2015-10-15,1,Harper,Climate
-5,0,2015-10-16,1,Harper,Climate
-5,0,2015-10-17,3,Harper,Climate
-5,0,2015-10-18,1,Harper,Climate
-5,0,2015-10-20,3,Harper,Climate
-5,0,2015-10-21,2,Harper,Climate
-5,0,2015-10-23,4,Harper,Climate
-5,0,2015-10-24,3,Harper,Climate
-5,0,2015-10-25,6,Harper,Climate
-5,0,2015-10-26,5,Harper,Climate
-5,0,2015-10-27,3,Harper,Climate
-5,0,2015-10-30,1,Harper,Climate
-5,1,2015-10-07,1,Harper,Climate
-5,1,2015-10-26,2,Harper,Climate
-4,0,2015-09-28,1,Harper,Climate
-4,0,2015-09-29,2,Harper,Climate
-4,0,2015-09-30,2,Harper,Climate
-4,0,2015-10-01,3,Harper,Climate
-4,0,2015-10-02,2,Harper,Climate
-4,0,2015-10-03,2,Harper,Climate
-4,0,2015-10-04,6,Harper,Climate
-4,0,2015-10-05,3,Harper,Climate
-4,0,2015-10-06,3,Harper,Climate
-4,0,2015-10-07,8,Harper,Climate
-4,0,2015-10-08,10,Harper,Climate
-4,0,2015-10-09,4,Harper,Climate
-4,0,2015-10-10,2,Harper,Climate
-4,0,2015-10-11,9,Harper,Climate
-4,0,2015-10-12,5,Harper,Climate
-4,0,2015-10-13,8,Harper,Climate
-4,0,2015-10-14,12,Harper,Climate
-4,0,2015-10-15,14,Harper,Climate
-4,0,2015-10-16,8,Harper,Climate
-4,0,2015-10-17,8,Harper,Climate
-4,0,2015-10-18,8,Harper,Climate
-4,0,2015-10-19,9,Harper,Climate
-4,0,2015-10-20,9,Harper,Climate
-4,0,2015-10-21,12,Harper,Climate
-4,0,2015-10-22,10,Harper,Climate
-4,0,2015-10-23,21,Harper,Climate
-4,0,2015-10-24,9,Harper,Climate
-4,0,2015-10-25,5,Harper,Climate
-4,0,2015-10-26,11,Harper,Climate
-4,0,2015-10-27,7,Harper,Climate
-4,0,2015-10-28,8,Harper,Climate
-4,0,2015-10-29,6,Harper,Climate
-4,0,2015-10-30,5,Harper,Climate
-4,0,2015-10-31,7,Harper,Climate
-4,1,2015-10-04,1,Harper,Climate
-4,2,2015-10-04,2,Harper,Climate
-3,0,2015-09-28,6,Harper,Climate
-3,0,2015-09-29,18,Harper,Climate
-3,0,2015-09-30,22,Harper,Climate
-3,0,2015-10-01,28,Harper,Climate
-3,0,2015-10-02,20,Harper,Climate
-3,0,2015-10-03,20,Harper,Climate
-3,0,2015-10-04,44,Harper,Climate
-3,0,2015-10-05,28,Harper,Climate
-3,0,2015-10-06,11,Harper,Climate
-3,0,2015-10-07,41,Harper,Climate
-3,0,2015-10-08,77,Harper,Climate
-3,0,2015-10-09,42,Harper,Climate
-3,0,2015-10-10,31,Harper,Climate
-3,0,2015-10-11,18,Harper,Climate
-3,0,2015-10-12,30,Harper,Climate
-3,0,2015-10-13,59,Harper,Climate
-3,0,2015-10-14,39,Harper,Climate
-3,0,2015-10-15,52,Harper,Climate
-3,0,2015-10-16,30,Harper,Climate
-3,0,2015-10-17,22,Harper,Climate
-3,0,2015-10-18,84,Harper,Climate
-3,0,2015-10-19,41,Harper,Climate
-3,0,2015-10-20,33,Harper,Climate
-3,0,2015-10-21,41,Harper,Climate
-3,0,2015-10-22,50,Harper,Climate
-3,0,2015-10-23,57,Harper,Climate
-3,0,2015-10-24,36,Harper,Climate
-3,0,2015-10-25,19,Harper,Climate
-3,0,2015-10-26,35,Harper,Climate
-3,0,2015-10-27,39,Harper,Climate
-3,0,2015-10-28,40,Harper,Climate
-3,0,2015-10-29,24,Harper,Climate
-3,0,2015-10-30,45,Harper,Climate
-3,0,2015-10-31,30,Harper,Climate
-3,1,2015-09-30,1,Harper,Climate
-3,1,2015-10-07,1,Harper,Climate
-3,1,2015-10-08,2,Harper,Climate
-3,1,2015-10-13,1,Harper,Climate
-3,1,2015-10-20,2,Harper,Climate
-3,1,2015-10-22,2,Harper,Climate
-3,1,2015-10-27,1,Harper,Climate
-3,1,2015-10-28,2,Harper,Climate
-3,1,2015-10-29,1,Harper,Climate
-2,0,2015-09-28,52,Harper,Climate
-2,0,2015-09-29,88,Harper,Climate
-2,0,2015-09-30,78,Harper,Climate
-2,0,2015-10-01,88,Harper,Climate
-2,0,2015-10-02,74,Harper,Climate
-2,0,2015-10-03,160,Harper,Climate
-2,0,2015-10-04,129,Harper,Climate
-2,0,2015-10-05,128,Harper,Climate
-2,0,2015-10-06,94,Harper,Climate
-2,0,2015-10-07,186,Harper,Climate
-2,0,2015-10-08,193,Harper,Climate
-2,0,2015-10-09,155,Harper,Climate
-2,0,2015-10-10,202,Harper,Climate
-2,0,2015-10-11,156,Harper,Climate
-2,0,2015-10-12,137,Harper,Climate
-2,0,2015-10-13,141,Harper,Climate
-2,0,2015-10-14,118,Harper,Climate
-2,0,2015-10-15,209,Harper,Climate
-2,0,2015-10-16,121,Harper,Climate
-2,0,2015-10-17,142,Harper,Climate
-2,0,2015-10-18,146,Harper,Climate
-2,0,2015-10-19,155,Harper,Climate
-2,0,2015-10-20,177,Harper,Climate
-2,0,2015-10-21,142,Harper,Climate
-2,0,2015-10-22,160,Harper,Climate
-2,0,2015-10-23,227,Harper,Climate
-2,0,2015-10-24,141,Harper,Climate
-2,0,2015-10-25,127,Harper,Climate
-2,0,2015-10-26,153,Harper,Climate
-2,0,2015-10-27,158,Harper,Climate
-2,0,2015-10-28,193,Harper,Climate
-2,0,2015-10-29,94,Harper,Climate
-2,0,2015-10-30,134,Harper,Climate
-2,0,2015-10-31,141,Harper,Climate
-2,1,2015-09-29,3,Harper,Climate
-2,1,2015-09-30,1,Harper,Climate
-2,1,2015-10-01,1,Harper,Climate
-2,1,2015-10-02,1,Harper,Climate
-2,1,2015-10-05,1,Harper,Climate
-2,1,2015-10-06,3,Harper,Climate
-2,1,2015-10-07,1,Harper,Climate
-2,1,2015-10-08,1,Harper,Climate
-2,1,2015-10-09,1,Harper,Climate
-2,1,2015-10-10,1,Harper,Climate
-2,1,2015-10-15,2,Harper,Climate
-2,1,2015-10-16,1,Harper,Climate
-2,1,2015-10-17,1,Harper,Climate
-2,1,2015-10-19,2,Harper,Climate
-2,1,2015-10-20,1,Harper,Climate
-2,1,2015-10-22,2,Harper,Climate
-2,1,2015-10-23,2,Harper,Climate
-2,1,2015-10-24,2,Harper,Climate
-2,1,2015-10-25,3,Harper,Climate
-2,1,2015-10-27,2,Harper,Climate
-2,1,2015-10-28,2,Harper,Climate
-2,1,2015-10-29,3,Harper,Climate
-2,1,2015-10-30,4,Harper,Climate
-2,2,2015-09-28,1,Harper,Climate
-2,2,2015-10-19,1,Harper,Climate
-1,0,2015-09-28,191,Harper,Climate
-1,0,2015-09-29,296,Harper,Climate
-1,0,2015-09-30,272,Harper,Climate
-1,0,2015-10-01,194,Harper,Climate
-1,0,2015-10-02,201,Harper,Climate
-1,0,2015-10-03,263,Harper,Climate
-1,0,2015-10-04,473,Harper,Climate
-1,0,2015-10-05,536,Harper,Climate
-1,0,2015-10-06,241,Harper,Climate
-1,0,2015-10-07,519,Harper,Climate
-1,0,2015-10-08,545,Harper,Climate
-1,0,2015-10-09,453,Harper,Climate
-1,0,2015-10-10,453,Harper,Climate
-1,0,2015-10-11,460,Harper,Climate
-1,0,2015-10-12,528,Harper,Climate
-1,0,2015-10-13,386,Harper,Climate
-1,0,2015-10-14,332,Harper,Climate
-1,0,2015-10-15,533,Harper,Climate
-1,0,2015-10-16,453,Harper,Climate
-1,0,2015-10-17,443,Harper,Climate
-1,0,2015-10-18,607,Harper,Climate
-1,0,2015-10-19,657,Harper,Climate
-1,0,2015-10-20,544,Harper,Climate
-1,0,2015-10-21,551,Harper,Climate
-1,0,2015-10-22,603,Harper,Climate
-1,0,2015-10-23,697,Harper,Climate
-1,0,2015-10-24,602,Harper,Climate
-1,0,2015-10-25,783,Harper,Climate
-1,0,2015-10-26,543,Harper,Climate
-1,0,2015-10-27,473,Harper,Climate
-1,0,2015-10-28,546,Harper,Climate
-1,0,2015-10-29,494,Harper,Climate
-1,0,2015-10-30,581,Harper,Climate
-1,0,2015-10-31,438,Harper,Climate
-1,1,2015-09-28,2,Harper,Climate
-1,1,2015-09-29,4,Harper,Climate
-1,1,2015-10-01,2,Harper,Climate
-1,1,2015-10-02,1,Harper,Climate
-1,1,2015-10-03,2,Harper,Climate
-1,1,2015-10-04,2,Harper,Climate
-1,1,2015-10-05,3,Harper,Climate
-1,1,2015-10-06,3,Harper,Climate
-1,1,2015-10-07,1,Harper,Climate
-1,1,2015-10-08,20,Harper,Climate
-1,1,2015-10-09,5,Harper,Climate
-1,1,2015-10-10,8,Harper,Climate
-1,1,2015-10-11,2,Harper,Climate
-1,1,2015-10-12,4,Harper,Climate
-1,1,2015-10-14,21,Harper,Climate
-1,1,2015-10-15,8,Harper,Climate
-1,1,2015-10-16,5,Harper,Climate
